taxonID,scientificName,kingdom,phylum,class,order,family,nomenclaturalCode
gn_30759,Agelaius phoeniceus arthuralleni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30760,Agelaius phoeniceus brevirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30761,Agelaius phoeniceus bryanti,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30762,Agelaius phoeniceus californicus/mailliardorum,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30763,Agelaius phoeniceus mailliardorum,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30764,Agelaius phoeniceus californicus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30765,Agelaius phoeniceus gubernator,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30766,Agelaius assimilis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30767,Agelaius assimilis assimilis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30768,Agelaius assimilis subniger,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30769,Agelaius tricolor,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30770,Agelaius humeralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30771,Agelaius humeralis scopulus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30772,Agelaius humeralis humeralis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30773,Agelaius xanthomus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30774,Agelaius xanthomus monensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30775,Agelaius xanthomus xanthomus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30776,Molothrus rufoaxillaris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30777,Molothrus bonariensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30778,Molothrus bonariensis minimus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30779,Molothrus bonariensis cabanisii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30780,Molothrus bonariensis venezuelensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30781,Molothrus bonariensis aequatorialis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30782,Molothrus bonariensis occidentalis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30783,Molothrus bonariensis riparius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30784,Molothrus bonariensis bonariensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30785,Molothrus aeneus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30786,Molothrus aeneus [aeneus Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30787,Molothrus aeneus loyei,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30788,Molothrus aeneus assimilis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30789,Molothrus aeneus aeneus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30790,Molothrus aeneus armenti,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30791,Molothrus ater,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30792,Molothrus ater artemisiae,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30793,Molothrus ater obscurus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30794,Molothrus ater ater,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30795,Molothrus ater californicus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30796,Molothrus oryzivorus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30797,Molothrus oryzivorus impacifus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30798,Molothrus oryzivorus oryzivorus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30799,Dives dives,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30800,Dives warczewiczi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30801,Dives warczewiczi warczewiczi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30802,Dives warczewiczi kalinowskii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30803,Ptiloxena atroviolacea,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30804,Euphagus carolinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30805,Euphagus carolinus carolinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30806,Euphagus carolinus nigrans,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30807,Euphagus cyanocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30808,Quiscalus quiscula,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30809,Quiscalus quiscula quiscula/stonei,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30810,Quiscalus quiscula stonei,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30811,Quiscalus quiscula quiscula,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30812,Quiscalus quiscula versicolor,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30813,Quiscalus major,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30814,Quiscalus major major,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30815,Quiscalus major torreyi/alabamensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30816,Quiscalus major alabamensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30817,Quiscalus major torreyi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30818,Quiscalus major westoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30819,Quiscalus mexicanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30820,Quiscalus mexicanus [graysoni Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30821,Quiscalus mexicanus nelsoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30822,Quiscalus mexicanus graysoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30823,Quiscalus mexicanus obscurus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30824,Quiscalus mexicanus [mexicanus Group],Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30825,Quiscalus mexicanus monsoni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30826,Quiscalus mexicanus prosopidicola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30827,Quiscalus mexicanus mexicanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30828,Quiscalus mexicanus loweryi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30829,Quiscalus mexicanus peruvianus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30830,Quiscalus palustris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30831,Quiscalus nicaraguensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30832,Quiscalus niger,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30833,Quiscalus niger caribaeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30834,Quiscalus niger gundlachii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30835,Quiscalus niger caymanensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30836,Quiscalus niger bangsi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30837,Quiscalus niger crassirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30838,Quiscalus niger niger,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30839,Quiscalus niger brachypterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30840,Quiscalus lugubris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30841,Quiscalus lugubris guadeloupensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30842,Quiscalus lugubris inflexirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30843,Quiscalus lugubris contrusus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30844,Quiscalus lugubris luminosus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30845,Quiscalus lugubris fortirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30846,Quiscalus lugubris orquillensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30847,Quiscalus lugubris insularis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30848,Quiscalus lugubris lugubris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30849,Hypopyrrhus pyrohypogaster,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30850,Lampropsar tanagrinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30851,Lampropsar tanagrinus tanagrinus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30852,Lampropsar tanagrinus guianensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30853,Lampropsar tanagrinus boliviensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30854,Lampropsar tanagrinus violaceus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30855,Lampropsar tanagrinus macropterus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30856,Gymnomystax mexicanus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30857,Macroagelaius subalaris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30858,Macroagelaius imthurni,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30859,Curaeus curaeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30860,Curaeus curaeus curaeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30861,Curaeus curaeus recurvirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30862,Curaeus curaeus reynoldsi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30863,Amblyramphus holosericeus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30864,Anumara forbesi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30865,Gnorimopsar chopi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30866,Gnorimopsar chopi sulcirostris,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30867,Gnorimopsar chopi chopi,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30868,Oreopsar bolivianus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30869,Agelaioides badius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30870,Agelaioides badius badius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30871,Agelaioides badius bolivianus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30872,Agelaioides fringillarius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30873,Agelasticus xanthophthalmus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30874,Agelasticus cyanopus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30875,Agelasticus cyanopus atroolivaceus/unicolor,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30876,Agelasticus cyanopus unicolor,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30877,Agelasticus cyanopus atroolivaceus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30878,Agelasticus cyanopus cyanopus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30879,Agelasticus thilius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30880,Agelasticus thilius alticola,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30881,Agelasticus thilius thilius,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30882,Agelasticus thilius petersii,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30883,Chrysomus ruficapillus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30884,Chrysomus ruficapillus frontalis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30885,Chrysomus ruficapillus ruficapillus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30886,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30887,Chrysomus icterocephalus bogotensis,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30888,Chrysomus icterocephalus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30889,Xanthopsar flavus,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30890,Pseudoleistes guirahuro,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30891,Pseudoleistes virescens,Animalia,Chordata,Aves,Passeriformes,Icteridae (Troupials and Allies),ICZN
gn_30892,Seiurus aurocapilla,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30893,Seiurus aurocapilla aurocapilla,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30894,Seiurus aurocapilla cinereus,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30895,Seiurus aurocapilla furvior,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30896,Helmitheros vermivorum,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30897,Parkesia motacilla,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30898,Parkesia noveboracensis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30899,Vermivora bachmanii,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30900,Vermivora chrysoptera,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30901,Vermivora cyanoptera,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30902,Mniotilta varia,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30903,Protonotaria citrea,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30904,Limnothlypis swainsonii,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30905,Oreothlypis superciliosa,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30906,Oreothlypis superciliosa sodalis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30907,Oreothlypis superciliosa mexicana,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30908,Oreothlypis superciliosa palliata,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30909,Oreothlypis superciliosa superciliosa,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30910,Oreothlypis superciliosa parva,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30911,Oreothlypis gutturalis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30912,Leiothlypis peregrina,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30913,Leiothlypis celata,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30914,Leiothlypis celata celata,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30915,Leiothlypis celata orestera,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30916,Leiothlypis celata lutescens,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30917,Leiothlypis celata sordida,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30918,Leiothlypis crissalis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30919,Leiothlypis luciae,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30920,Leiothlypis ruficapilla,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30921,Leiothlypis ruficapilla ruficapilla,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30922,Leiothlypis ruficapilla ridgwayi,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30923,Leiothlypis virginiae,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30924,Leucopeza semperi,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30925,Oporornis agilis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30926,Geothlypis poliocephala,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30927,Geothlypis poliocephala poliocephala,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30928,Geothlypis poliocephala ralphi,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30929,Geothlypis poliocephala palpebralis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30930,Geothlypis poliocephala caninucha,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30931,Geothlypis poliocephala icterotis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30932,Geothlypis poliocephala ridgwayi,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30933,Geothlypis aequinoctialis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30934,Geothlypis aequinoctialis aequinoctialis,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
gn_30935,Geothlypis aequinoctialis auricularis/peruviana,Animalia,Chordata,Aves,Passeriformes,Parulidae (New World Warblers),ICZN
